bioguideId,name,terms
E000194,"Ensign, John","{'item': [{'chamber': 'House of Representatives', 'endYear': 1999, 'startYear': 1995}, {'chamber': 'Senate', 'endYear': 2011, 'startYear': 2001}]}"
E000187,"English, Phil","{'item': [{'chamber': 'House of Representatives', 'endYear': 2009, 'startYear': 1995}]}"
E000186,"English, Karan","{'item': [{'chamber': 'House of Representatives', 'endYear': 1995, 'startYear': 1993}]}"
E000184,"English, Glenn","{'item': [{'chamber': 'House of Representatives', 'endYear': 1995, 'startYear': 1975}]}"
E000179,"Engel, Eliot L.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2021, 'startYear': 1989}]}"
E000175,"Emery, David F.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1983, 'startYear': 1975}]}"
E000174,"Emerson, Bill","{'item': [{'chamber': 'House of Representatives', 'endYear': 1997, 'startYear': 1981}]}"
E000096,"Eilberg, Joshua","{'item': [{'chamber': 'House of Representatives', 'endYear': 1979, 'startYear': 1967}]}"
E000093,"Ehrlich, Robert L., Jr.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2003, 'startYear': 1995}]}"
E000092,"Ehlers, Vernon J.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2011, 'startYear': 1993}]}"
E000077,"Edwards, Mickey","{'item': [{'chamber': 'House of Representatives', 'endYear': 1993, 'startYear': 1977}]}"
E000084,"Edwards, Jack","{'item': [{'chamber': 'House of Representatives', 'endYear': 1985, 'startYear': 1965}]}"
E000064,"Edwards, Don","{'item': [{'chamber': 'House of Representatives', 'endYear': 1995, 'startYear': 1963}]}"
E000063,"Edwards, Chet","{'item': [{'chamber': 'House of Representatives', 'endYear': 2011, 'startYear': 1991}]}"
E000043,"Edgar, Robert W.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1987, 'startYear': 1975}]}"
E000035,"Eckhardt, Bob","{'item': [{'chamber': 'House of Representatives', 'endYear': 1981, 'startYear': 1967}]}"
E000033,"Eckert, Fred J.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1987, 'startYear': 1985}]}"
E000031,"Eckart, Dennis E.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1993, 'startYear': 1981}]}"
E000013,"Early, Joseph D.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1993, 'startYear': 1975}]}"
D000593,"Dyson, Roy","{'item': [{'chamber': 'House of Representatives', 'endYear': 1991, 'startYear': 1981}]}"
D000592,"Dymally, Mervyn M.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1993, 'startYear': 1981}]}"
D000586,"Dwyer, Bernard J.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1993, 'startYear': 1981}]}"
D000548,"Dunn, Jim","{'item': [{'chamber': 'House of Representatives', 'endYear': 1983, 'startYear': 1981}]}"
D000549,"Dunn, Jennifer","{'item': [{'chamber': 'House of Representatives', 'endYear': 2005, 'startYear': 1993}]}"
D000537,"Duncan, Robert B.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1967, 'startYear': 1963}, {'chamber': 'House of Representatives', 'endYear': 1981, 'startYear': 1975}]}"
D000533,"Duncan, John J., Jr.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2019, 'startYear': 1987}]}"
D000534,"Duncan, John J.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1989, 'startYear': 1965}]}"
D000523,"Dulski, Thaddeus J.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1975, 'startYear': 1959}]}"
D000558,"du Pont, Pierre S., IV","{'item': [{'chamber': 'House of Representatives', 'endYear': 1977, 'startYear': 1971}]}"
D000499,"Drinan, Robert F.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1981, 'startYear': 1971}]}"
D000492,"Dreier, David","{'item': [{'chamber': 'House of Representatives', 'endYear': 2013, 'startYear': 1981}]}"
D000474,"Downing, Thomas N.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1977, 'startYear': 1959}]}"
D000471,"Downey, Thomas J.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1993, 'startYear': 1975}]}"
D000466,"Dowdy, Wayne","{'item': [{'chamber': 'House of Representatives', 'endYear': 1989, 'startYear': 1981}]}"
D000451,"Douglas, Chuck","{'item': [{'chamber': 'House of Representatives', 'endYear': 1991, 'startYear': 1989}]}"
D000446,"Dougherty, Charles F.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1983, 'startYear': 1979}]}"
D000435,"Dornan, Robert K.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1983, 'startYear': 1977}, {'chamber': 'House of Representatives', 'endYear': 1997, 'startYear': 1985}]}"
D000434,"Dorn, William Jennings Bryan","{'item': [{'chamber': 'House of Representatives', 'endYear': 1949, 'startYear': 1947}, {'chamber': 'House of Representatives', 'endYear': 1975, 'startYear': 1951}]}"
D000432,"Dorgan, Byron L.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1993, 'startYear': 1981}, {'chamber': 'Senate', 'endYear': 2011, 'startYear': 1991}]}"
D000429,"Doolittle, John T.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2009, 'startYear': 1991}]}"
D000424,"Dooley, Calvin M.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2005, 'startYear': 1991}]}"
D000419,"Donohue, Harold D.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1975, 'startYear': 1947}]}"
D000399,"Doggett, Lloyd","{'item': [{'chamber': 'House of Representatives', 'startYear': 1995}]}"
D000388,"Dodd, Christopher J.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1981, 'startYear': 1975}, {'chamber': 'Senate', 'endYear': 2011, 'startYear': 1981}]}"
D000373,"Dixon, Julian C.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2003, 'startYear': 1979}]}"
D000359,"DioGuardi, Joseph J.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1989, 'startYear': 1985}]}"
D000355,"Dingell, John D.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2015, 'startYear': 1955}]}"
D000344,"Diggs, Charles C., Jr.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1981, 'startYear': 1955}]}"
D000327,"Dicks, Norman D.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2013, 'startYear': 1977}]}"
D000326,"Dickinson, William L.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1993, 'startYear': 1965}]}"
D000312,"Dickey, Jay","{'item': [{'chamber': 'House of Representatives', 'endYear': 2001, 'startYear': 1993}]}"
D000299,"Diaz-Balart, Lincoln","{'item': [{'chamber': 'House of Representatives', 'endYear': 2011, 'startYear': 1993}]}"
D000279,"Devine, Samuel L.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1981, 'startYear': 1959}]}"
D000275,"Deutsch, Peter","{'item': [{'chamber': 'House of Representatives', 'endYear': 2005, 'startYear': 1993}]}"
D000269,"Derwinski, Edward J.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1983, 'startYear': 1959}]}"
D000267,"Derrick, Butler C.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1995, 'startYear': 1975}]}"
D000255,"Dent, John H.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1979, 'startYear': 1957}]}"
D000241,"Dennis, David W.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1975, 'startYear': 1969}]}"
D000234,"Denholm, Frank E.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1975, 'startYear': 1971}]}"
D000231,"DeNardis, Lawrence J.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1983, 'startYear': 1981}]}"
D000222,"Dellums, Ronald V.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1999, 'startYear': 1971}]}"
D000220,"Dellenback, John","{'item': [{'chamber': 'House of Representatives', 'endYear': 1975, 'startYear': 1967}]}"
D000216,"DeLauro, Rosa L.","{'item': [{'chamber': 'House of Representatives', 'startYear': 1991}]}"
D000211,"Delaney, James J.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1979, 'startYear': 1945}]}"
D000183,"Deckard, Joel","{'item': [{'chamber': 'House of Representatives', 'endYear': 1983, 'startYear': 1979}]}"
D000168,"Deal, Nathan","{'item': [{'chamber': 'House of Representatives', 'endYear': 2010, 'startYear': 1993}]}"
D000203,"de la Garza, E.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1997, 'startYear': 1965}]}"
D000209,"de Lugo, Ron","{'item': [{'chamber': 'House of Representatives', 'endYear': 1979, 'startYear': 1973}, {'chamber': 'House of Representatives', 'endYear': 1995, 'startYear': 1981}]}"
D000136,"Davis, Tom","{'item': [{'chamber': 'House of Representatives', 'endYear': 2008, 'startYear': 1995}]}"
D000131,"Davis, Robert W.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1993, 'startYear': 1979}]}"
D000125,"Davis, Mendel J.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1981, 'startYear': 1971}]}"
D000122,"Davis, John W.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1975, 'startYear': 1961}]}"
D000106,"Davis, Jack","{'item': [{'chamber': 'House of Representatives', 'endYear': 1989, 'startYear': 1987}]}"
D000102,"Davis, Glenn R.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1957, 'startYear': 1947}, {'chamber': 'House of Representatives', 'endYear': 1975, 'startYear': 1965}]}"
D000065,"Daub, Hal","{'item': [{'chamber': 'House of Representatives', 'endYear': 1989, 'startYear': 1981}]}"
D000051,"Darden, George (Buddy)","{'item': [{'chamber': 'House of Representatives', 'endYear': 1995, 'startYear': 1983}]}"
D000046,"Danner, Pat","{'item': [{'chamber': 'House of Representatives', 'endYear': 2001, 'startYear': 1993}]}"
D000044,"Dannemeyer, William E.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1993, 'startYear': 1979}]}"
D000043,"Danielson, George E.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1983, 'startYear': 1971}]}"
D000041,"Daniels, Dominick V.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1977, 'startYear': 1959}]}"
D000038,"Daniel, W. C. (Dan)","{'item': [{'chamber': 'House of Representatives', 'endYear': 1989, 'startYear': 1969}]}"
D000037,"Daniel, Robert W., Jr.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1983, 'startYear': 1973}]}"
D000017,"D'Amours, Norman E.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1985, 'startYear': 1975}]}"
C000994,"Cunningham, Randy (Duke)","{'item': [{'chamber': 'House of Representatives', 'endYear': 2007, 'startYear': 1991}]}"
C000992,"Cunningham, John E. (Jack)","{'item': [{'chamber': 'House of Representatives', 'endYear': 1979, 'startYear': 1977}]}"
C000984,"Cummings, Elijah E.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2019, 'startYear': 1995}]}"
C000979,"Culver, John C.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1975, 'startYear': 1965}, {'chamber': 'Senate', 'endYear': 1981, 'startYear': 1975}]}"
C000962,"Cubin, Barbara","{'item': [{'chamber': 'House of Representatives', 'endYear': 2009, 'startYear': 1995}]}"
C000925,"Cronin, Paul W.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1975, 'startYear': 1973}]}"
C000919,"Crockett, George W., Jr.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1991, 'startYear': 1979}]}"
C000903,"Cremeans, Frank A.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1997, 'startYear': 1995}]}"
C000873,"Crane, Philip M.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2005, 'startYear': 1969}]}"
C000871,"Crane, Daniel B.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1985, 'startYear': 1979}]}"
L000417,"Long, Gillis W.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1965, 'startYear': 1963}, {'chamber': 'House of Representatives', 'endYear': 1987, 'startYear': 1973}]}"
L000413,"Long, Clarence D.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1985, 'startYear': 1963}]}"
L000411,"Long, Cathy (Mrs. Gillis)","{'item': [{'chamber': 'House of Representatives', 'endYear': 1987, 'startYear': 1985}]}"
L000397,"Lofgren, Zoe","{'item': [{'chamber': 'House of Representatives', 'startYear': 1995}]}"
L000396,"Loeffler, Tom","{'item': [{'chamber': 'House of Representatives', 'endYear': 1987, 'startYear': 1979}]}"
L000554,"LoBiondo, Frank A.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2019, 'startYear': 1995}]}"
L000381,"Lloyd, Marilyn","{'item': [{'chamber': 'House of Representatives', 'endYear': 1995, 'startYear': 1975}]}"
L000379,"Lloyd, James F.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1981, 'startYear': 1975}]}"
L000371,"Livingston, Bob","{'item': [{'chamber': 'House of Representatives', 'endYear': 2001, 'startYear': 1977}]}"
L000360,"Litton, Jerry","{'item': [{'chamber': 'House of Representatives', 'endYear': 1977, 'startYear': 1973}]}"
L000342,"Lipinski, William O.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2005, 'startYear': 1983}]}"
L000321,"Linder, John","{'item': [{'chamber': 'House of Representatives', 'endYear': 2011, 'startYear': 1993}]}"
L000305,"Lightfoot, Jim","{'item': [{'chamber': 'House of Representatives', 'endYear': 1997, 'startYear': 1985}]}"
L000295,"Lewis, Thomas F.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1995, 'startYear': 1983}]}"
L000293,"Lewis, Ron","{'item': [{'chamber': 'House of Representatives', 'endYear': 2009, 'startYear': 1993}]}"
L000287,"Lewis, John","{'item': [{'chamber': 'House of Representatives', 'endYear': 2020, 'startYear': 1987}]}"
L000274,"Lewis, Jerry","{'item': [{'chamber': 'House of Representatives', 'endYear': 2013, 'startYear': 1979}]}"
L000267,"Levy, David A.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1995, 'startYear': 1993}]}"
L000264,"Levine, Mel","{'item': [{'chamber': 'House of Representatives', 'endYear': 1993, 'startYear': 1983}]}"
L000263,"Levin, Sander M.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2019, 'startYear': 1983}]}"
L000243,"Lent, Norman F.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1993, 'startYear': 1971}]}"
L000237,"Leland, Mickey","{'item': [{'chamber': 'House of Representatives', 'endYear': 1991, 'startYear': 1979}]}"
L000226,"Lehman, William","{'item': [{'chamber': 'House of Representatives', 'endYear': 1993, 'startYear': 1973}]}"
L000225,"Lehman, Richard H.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1995, 'startYear': 1983}]}"
L000221,"Leggett, Robert L.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1979, 'startYear': 1963}]}"
L000561,"LeFante, Joseph A.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1979, 'startYear': 1977}]}"
L000192,"Lee, Gary A.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1983, 'startYear': 1979}]}"
L000187,"Lederer, Raymond F.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1983, 'startYear': 1977}]}"
L000547,"LeBoutillier, John","{'item': [{'chamber': 'House of Representatives', 'endYear': 1983, 'startYear': 1981}]}"
L000180,"Leath, Marvin","{'item': [{'chamber': 'House of Representatives', 'endYear': 1991, 'startYear': 1979}]}"
L000169,"Leach, James A.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2007, 'startYear': 1977}]}"
L000167,"Leach, Claude (Buddy), Jr.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1981, 'startYear': 1979}]}"
L000155,"Lazio, Rick","{'item': [{'chamber': 'House of Representatives', 'endYear': 2001, 'startYear': 1993}]}"
L000119,"Laughlin, Greg","{'item': [{'chamber': 'House of Representatives', 'endYear': 1997, 'startYear': 1989}]}"
L000116,"Latta, Delbert L.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1989, 'startYear': 1959}]}"
L000553,"LaTourette, Steven C.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2013, 'startYear': 1995}]}"
L000111,"Latham, Tom","{'item': [{'chamber': 'House of Representatives', 'endYear': 2015, 'startYear': 1995}]}"
L000098,"LaRocco, Larry","{'item': [{'chamber': 'House of Representatives', 'endYear': 1995, 'startYear': 1991}]}"
L000096,"Largent, Steve","{'item': [{'chamber': 'House of Representatives', 'endYear': 2002, 'startYear': 1993}]}"
L000090,"Lantos, Tom","{'item': [{'chamber': 'House of Representatives', 'endYear': 2008, 'startYear': 1981}]}"
L000054,"Landrum, Phil M.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1977, 'startYear': 1953}]}"
L000049,"Landgrebe, Earl F.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1975, 'startYear': 1969}]}"
L000045,"Lancaster, H. Martin","{'item': [{'chamber': 'House of Representatives', 'endYear': 1995, 'startYear': 1987}]}"
L000552,"LaHood, Ray","{'item': [{'chamber': 'House of Representatives', 'endYear': 2009, 'startYear': 1995}]}"
L000020,"Lagomarsino, Robert J.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1993, 'startYear': 1973}]}"
L000556,"LaFalce, John J.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2003, 'startYear': 1975}]}"
K000356,"Kyros, Peter N.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1975, 'startYear': 1967}]}"
K000352,"Kyl, Jon","{'item': [{'chamber': 'House of Representatives', 'endYear': 1995, 'startYear': 1987}, {'chamber': 'Senate', 'endYear': 2013, 'startYear': 1995}, {'chamber': 'Senate', 'endYear': 2019, 'startYear': 2018}]}"
K000348,"Kuykendall, Dan H.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1975, 'startYear': 1967}]}"
K000328,"Kreidler, Mike","{'item': [{'chamber': 'House of Representatives', 'endYear': 1995, 'startYear': 1993}]}"
K000325,"Krebs, John H.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1979, 'startYear': 1975}]}"
